time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),rain (inch),snowfall (inch),wind_speed_10m (mp/h),wind_gusts_10m (mp/h)
2022-07-08T12:00,90.6,15,36.1,0,0,6.3,14.5
2022-07-08T13:00,91,15,36.3,0,0,7.5,17.7
2022-07-08T14:00,92.1,14,36.3,0,0,9.2,19
2022-07-08T15:00,92.1,14,36.1,0,0,5.8,19.9
2022-07-08T16:00,92.7,14,36.4,0,0,4.2,14.1
2022-07-08T17:00,90.3,19,42.7,0,0,8.3,25.3
2022-07-08T18:00,82,34,50.5,0,0,9.9,21.9
2022-07-08T19:00,79.6,38,51.5,0,0,7,17
2022-07-08T20:00,76.7,45,53.6,0,0,9.2,15.4
2022-07-08T21:00,73,51,53.9,0,0,7.4,14.8
2022-07-08T22:00,70.8,54,53.2,0,0,9.4,14.5
2022-07-08T23:00,69.4,54,52.3,0,0,9.9,15.7
2022-07-09T00:00,68,55,51.3,0,0,9.3,15.7
2022-07-09T01:00,66.3,55,49.8,0,0,7.8,14.8
2022-07-09T02:00,64.8,55,48.2,0,0,6.5,12.5
2022-07-09T03:00,64.2,54,47.3,0,0,5.6,10.5
2022-07-09T04:00,61.7,59,47.1,0,0,4.4,8.9
2022-07-09T05:00,62.4,59,47.8,0,0,3.4,5.6
2022-07-09T06:00,66.5,49,46.8,0,0,4.3,8.1
2022-07-09T07:00,73.1,41,48,0,0,2.1,8.1
2022-07-09T08:00,80.1,32,47.8,0,0,1.8,7.4
2022-07-09T09:00,85.9,25,45.8,0,0,3.4,10.5
2022-07-09T10:00,91.1,17,41,0,0,5.6,13.6
2022-07-09T11:00,94.6,12,33.5,0,0,5.6,14.8
2022-07-09T12:00,95.6,11,32.3,0,0,4.6,14.3
2022-07-09T13:00,96.4,11,33.4,0,0,4,13.4
2022-07-09T14:00,96.5,11,33.6,0,0,3.5,12.5
2022-07-09T15:00,96.7,11,33,0,0,3,11.6
2022-07-09T16:00,97.2,10,32,0,0,3.2,10.7
2022-07-09T17:00,98.6,10,32.6,0,0,11.1,10.1
2022-07-09T18:00,94.8,11,32.5,0,0,8.7,18.6
2022-07-09T19:00,89.5,17,38.3,0,0,7.8,17.9
2022-07-09T20:00,86,19,39.5,0,0,12.8,19.7
2022-07-09T21:00,82.2,25,42.9,0,0,9.2,20.8
2022-07-09T22:00,78.2,28,42.6,0,0,5.8,15
2022-07-09T23:00,74.8,31,42.5,0,0,4.7,9.4
2022-07-10T00:00,73,34,43,0,0,5.5,8.7
2022-07-10T01:00,71,37,43.5,0,0,6,9.8
2022-07-10T02:00,69.7,38,42.9,0,0,5.9,10.1
2022-07-10T03:00,68.5,38,42.2,0,0,5.7,9.6
2022-07-10T04:00,66.7,39,41.3,0,0,5,9.2
2022-07-10T05:00,65.7,40,40.6,0,0,3.8,8.7
2022-07-10T06:00,69.4,36,41.6,0,0,5.8,9.6
2022-07-10T07:00,76.7,33,45.8,0,0,3.7,9.8
2022-07-10T08:00,86.6,26,47.2,0,0,3.3,9.6
2022-07-10T09:00,94,17,42.4,0,0,5.1,11.9
2022-07-10T10:00,95.9,11,34.1,0,0,4.1,13.9
2022-07-10T11:00,97,11,33.9,0,0,1.2,11.4
2022-07-10T12:00,97.8,12,35.6,0,0,2,9.2
2022-07-10T13:00,97.9,11,35.6,0,0,4.6,13.9
2022-07-10T14:00,97.5,12,36.4,0,0,5.8,15.7
2022-07-10T15:00,92.1,19,44.6,0,0,15.9,26.8
2022-07-10T16:00,93.1,16,40.8,0,0,5.1,29.3
2022-07-10T17:00,83.2,30,48.2,0,0,21.7,25.3
2022-07-10T18:00,69.7,77,62.2,0.055,0,12.4,35.1
2022-07-10T19:00,70.4,75,62.1,0.043,0,6.9,22.6
2022-07-10T20:00,71,82,65.1,0,0,6.8,11
2022-07-10T21:00,71.1,67,59.4,0,0,7.4,13.2
2022-07-10T22:00,70.3,58,54.8,0,0,8.4,13.4
2022-07-10T23:00,70.3,56,54,0,0,8,13.6
2022-07-11T00:00,68.4,61,54.5,0,0,5.5,12.5
2022-07-11T01:00,68.2,58,52.6,0,0,4.6,8.7
2022-07-11T02:00,67.8,51,49.2,0,0,4.8,7.8
2022-07-11T03:00,64.9,55,48.1,0,0,5.3,7.4
2022-07-11T04:00,63.8,59,49.1,0,0,4.9,6.5
2022-07-11T05:00,67.2,47,46.1,0,0,8.6,20.1
2022-07-11T06:00,64.9,60,50.9,0,0,12.2,20.1
2022-07-11T07:00,64.2,64,52,0,0,14.9,25.5
2022-07-11T08:00,63.1,66,51.7,0,0,10.8,25.9
2022-07-11T09:00,65,61,51.4,0,0,8.4,19.7
2022-07-11T10:00,67.4,55,50.8,0,0,5.8,16.6
2022-07-11T11:00,69.4,51,50.5,0,0,4,14.3
2022-07-11T12:00,72.2,46,50.2,0,0,3.8,13.2
2022-07-11T13:00,75.4,40,49.6,0,0,4.9,14.5
2022-07-11T14:00,77.5,35,47.8,0,0,4.3,15
2022-07-11T15:00,80.4,32,47.9,0,0,3.3,13.6
2022-07-11T16:00,80.4,33,48.3,0,0,4.9,12.5
2022-07-11T17:00,80.1,36,50.5,0,0,1.7,13
2022-07-11T18:00,79.4,36,50.3,0,0,3.5,8.5
2022-07-11T19:00,78.7,37,50.3,0,0,0.7,8.3
2022-07-11T20:00,75.2,46,53.1,0,0,1.8,3.4
2022-07-11T21:00,74.3,46,52.1,0,0,2.2,2.7
2022-07-11T22:00,70.6,53,52.7,0,0,2.7,4.7
2022-07-11T23:00,68,59,53.1,0,0,4,6.5
2022-07-12T00:00,65.3,65,53.4,0,0,2.2,6.7
2022-07-12T01:00,63.6,71,53.9,0,0,2.1,4
2022-07-12T02:00,62.7,72,53.5,0,0,2.1,3.6
2022-07-12T03:00,61.7,72,52.5,0,0,3.1,5.1
2022-07-12T04:00,61.2,69,50.9,0,0,3.6,5.8
2022-07-12T05:00,60.6,72,51.4,0,0,2.7,5.8
2022-07-12T06:00,63,64,50.5,0,0,1.1,4.9
2022-07-12T07:00,67.7,55,51.1,0,0,2.2,6.9
2022-07-12T08:00,71.6,48,50.6,0,0,2.8,9.8
2022-07-12T09:00,75.5,42,51,0,0,1.6,9.8
2022-07-12T10:00,80.4,35,50.5,0,0,3,11.4
2022-07-12T11:00,85.7,27,47.9,0,0,2.4,11.4
2022-07-12T12:00,87.4,26,48,0.016,0,4.4,12.5
2022-07-12T13:00,88.5,18,39.9,0,0,3.6,14.8
2022-07-12T14:00,90.2,14,34.2,0,0,5.6,13.6
2022-07-12T15:00,90.5,15,36,0,0,5.9,16.3
2022-07-12T16:00,90.7,14,35.2,0,0,6.5,14.5
2022-07-12T17:00,90.3,16,38.8,0,0,10.8,14.3
2022-07-12T18:00,83.2,27,45.8,0,0,15.9,29.3
2022-07-12T19:00,81.4,29,46.2,0,0,10.2,26.2
2022-07-12T20:00,76.8,34,46.5,0,0,5.1,16.3
2022-07-12T21:00,74.3,39,47.8,0,0,5.4,9.2
2022-07-12T22:00,71,46,49.3,0,0,3.4,8.9
2022-07-12T23:00,68.6,51,49.9,0,0,5.7,8.3
2022-07-13T00:00,67.3,53,49.7,0,0,6.2,10.7
2022-07-13T01:00,66.5,52,48.2,0,0,7.7,12.1
2022-07-13T02:00,65.1,50,46,0,0,6.1,13
2022-07-13T03:00,65.3,49,45.4,0,0,4.3,9.6
2022-07-13T04:00,62.9,51,44.2,0,0,5.4,7.2
2022-07-13T05:00,61.9,50,43.3,0,0,4.4,6.9
2022-07-13T06:00,66.8,42,43.2,0,0,4.3,7.2
2022-07-13T07:00,72.9,36,44.1,0,0,4.8,9.8
2022-07-13T08:00,80.8,25,41.6,0,0,5.2,11.6
2022-07-13T09:00,85.4,21,40.5,0,0,7.1,15.2
2022-07-13T10:00,89,20,43.3,0,0,5.6,15.7
2022-07-13T11:00,89.7,22,46.1,0,0,2.9,13.9
2022-07-13T12:00,91.2,18,41.7,0,0,7,15.2
2022-07-13T13:00,93.3,14,36.1,0,0,8.1,19.7
2022-07-13T14:00,93.7,13,35.5,0,0,4.2,17.7
2022-07-13T15:00,90.3,20,44.4,0,0,17.5,29.8
2022-07-13T16:00,90.3,16,38.7,0,0,11.9,32.9
2022-07-13T17:00,82.1,35,51.9,0,0,16.7,21
2022-07-13T18:00,83.3,27,46.1,0,0,9.7,28.9
2022-07-13T19:00,82.4,29,46.9,0,0,6.3,16.1
2022-07-13T20:00,78.4,37,49.6,0,0,6.3,10.7
2022-07-13T21:00,75.5,42,50.5,0,0,5.3,10.1
2022-07-13T22:00,73.2,43,49.2,0,0,4.2,8.5
2022-07-13T23:00,71.7,42,47.4,0,0,5.3,8.9
2022-07-14T00:00,69.3,44,46.2,0,0,3.8,8.7
2022-07-14T01:00,66.8,50,47.8,0,0,5.4,8.9
2022-07-14T02:00,65.5,53,48,0,0,4.9,8.9
2022-07-14T03:00,64.2,53,46.5,0,0,3.8,8.1
2022-07-14T04:00,63,53,45.4,0,0,3.4,6.3
2022-07-14T05:00,69.6,43,46.1,0,0,7.5,6.3
2022-07-14T06:00,71.2,41,46.5,0,0,4.6,12.5
2022-07-14T07:00,73.9,39,47.4,0,0,2.8,13.4
2022-07-14T08:00,80,32,47.1,0,0,2.8,9.4
2022-07-14T09:00,85.7,25,46,0,0,1.3,9.4
2022-07-14T10:00,88.5,22,45.2,0,0,1.4,9.8
2022-07-14T11:00,91.9,19,43.9,0,0,2.3,11.4
2022-07-14T12:00,93.7,17,42.3,0,0,2.9,11.2
2022-07-14T13:00,95.3,15,40.5,0,0,4,13.2
2022-07-14T14:00,93.4,17,41.7,0,0,15.5,24.6
2022-07-14T15:00,84.6,32,51.4,0,0,14,36
2022-07-14T16:00,84.5,33,51.9,0,0,7.3,24.6
2022-07-14T17:00,82.8,32,49.9,0,0,5.3,13.9
2022-07-14T18:00,82.3,34,51.3,0.004,0,5.7,11
2022-07-14T19:00,80.2,38,52.6,0,0,9,15.4
2022-07-14T20:00,76.6,48,55.6,0,0,7.2,14.3
2022-07-14T21:00,75,54,57.3,0,0,5.8,11.6
2022-07-14T22:00,73.5,54,55.9,0,0,3.8,9.6
2022-07-14T23:00,71.2,58,55.4,0,0,3.2,6.3
2022-07-15T00:00,69.4,59,54.6,0,0,3.1,5.6
2022-07-15T01:00,68.3,61,54.1,0,0,3.5,6
2022-07-15T02:00,67.3,61,53.2,0,0,3.7,6
2022-07-15T03:00,66,60,51.5,0,0,3.6,6.5
2022-07-15T04:00,64.9,60,50.7,0,0,3.5,6.3
2022-07-15T05:00,67.9,56,51.8,0,0,7.2,5.8
2022-07-15T06:00,70.4,48,49.6,0,0,1.6,12.1
2022-07-15T07:00,74.9,41,49.7,0,0,3.6,9.4
2022-07-15T08:00,79.3,34,48.5,0,0,0.8,8.9
2022-07-15T09:00,83.3,30,48.9,0,0,2.1,9.2
2022-07-15T10:00,87.1,26,48.3,0,0,4,12.1
2022-07-15T11:00,90.2,23,47.4,0,0,3,12.5
2022-07-15T12:00,92.4,21,46.9,0,0,3.8,12.3
2022-07-15T13:00,94.5,19,45.9,0,0,5.2,13.9
2022-07-15T14:00,96.6,18,45.5,0,0,7.4,13.9
2022-07-15T15:00,75.3,59,60.2,0.11,0,2.4,38
2022-07-15T16:00,78.8,51,59.3,0,0,3.4,11.4
2022-07-15T17:00,79.2,47,57.1,0,0,12.3,11
2022-07-15T18:00,82.3,41,56.4,0.004,0,1.4,19.5
2022-07-15T19:00,81.6,42,56.5,0,0,5.6,10.3
2022-07-15T20:00,78.9,47,57.1,0,0,4,9.2
2022-07-15T21:00,78.4,49,57.6,0,0,4.5,9.8
2022-07-15T22:00,76.5,53,58.1,0,0,2.2,7.4
2022-07-15T23:00,75.1,54,57.5,0,0,9.9,19.5
2022-07-16T00:00,72.1,60,57.4,0,0,3,15.4
2022-07-16T01:00,70.9,64,57.9,0,0,2.4,5.4
2022-07-16T02:00,70.2,66,58.3,0,0,3.4,4.3
2022-07-16T03:00,70.3,64,57.6,0,0,2.9,4.7
2022-07-16T04:00,68.8,67,57.4,0,0,2.5,5.1
2022-07-16T05:00,68.2,62,54.7,0,0,5.8,4.5
2022-07-16T06:00,69.2,63,55.9,0,0,4.7,9.2
2022-07-16T07:00,74.7,53,56.6,0,0,5.8,12.1
2022-07-16T08:00,81.1,39,53.9,0,0,3.4,12.3
2022-07-16T09:00,85.7,30,50.8,0,0,1.3,10.3
2022-07-16T10:00,89.6,26,49.8,0,0,6.4,16.1
2022-07-16T11:00,90.1,24,49,0,0,12.6,23.5
2022-07-16T12:00,87.6,28,50.5,0.016,0,7.2,25.5
2022-07-16T13:00,83.8,36,53.7,0,0,9.9,23.9
2022-07-16T14:00,87.2,29,51,0.008,0,8.4,19.7
2022-07-16T15:00,86.1,29,50.3,0.004,0,6.7,19.7
2022-07-16T16:00,86.9,27,48.5,0,0,6.8,15.9
2022-07-16T17:00,86.8,28,49.5,0,0,4.3,15.4
2022-07-16T18:00,87.3,25,47.7,0,0,1.3,12.5
2022-07-16T19:00,84.2,33,51.8,0,0,2.3,7.6
2022-07-16T20:00,79.2,37,50.8,0,0,3.7,6
2022-07-16T21:00,75.4,45,52.8,0,0,4.3,7.4
2022-07-16T22:00,72.2,51,53,0,0,4.7,8.1
2022-07-16T23:00,70.6,52,52.3,0,0,6,10.1
2022-07-17T00:00,69.3,53,51.3,0,0,5,10.3
2022-07-17T01:00,67.5,56,51.1,0,0,3.8,8.3
2022-07-17T02:00,66.3,57,50.5,0,0,2.9,6.3
2022-07-17T03:00,64.4,56,48.6,0,0,3.2,4.5
2022-07-17T04:00,63.7,53,46.4,0,0,2.9,4.5
2022-07-17T05:00,63.6,71,54.1,0,0,4.6,4.7
2022-07-17T06:00,66.1,65,54.1,0,0,4.8,8.9
2022-07-17T07:00,72.1,54,54.7,0,0,1.9,8.5
2022-07-17T08:00,79,41,53.3,0,0,2.5,8.7
2022-07-17T09:00,84.7,31,50.4,0,0,3.2,10.5
2022-07-17T10:00,89.3,24,47.4,0,0,2.5,10.5
2022-07-17T11:00,92.1,17,41.5,0,0,1.4,10.3
2022-07-17T12:00,93.7,16,40.2,0,0,1.7,10.1
2022-07-17T13:00,95.2,15,39.8,0,0,3.2,11.6
2022-07-17T14:00,96.5,14,40.2,0,0,4,12.8
2022-07-17T15:00,97.5,14,41.2,0,0,5.9,14.3
2022-07-17T16:00,96.9,15,40.9,0,0,8,16.6
2022-07-17T17:00,96.1,17,43.5,0,0,8.4,16.6
2022-07-17T18:00,94.5,16,42,0,0,8.9,15.4
2022-07-17T19:00,89.3,21,44.3,0,0,16.2,25.3
2022-07-17T20:00,86.4,24,44.8,0,0,14,26.6
2022-07-17T21:00,83.3,26,45.2,0,0,11.3,22.6
2022-07-17T22:00,80.2,29,45.2,0,0,9.3,18.1
2022-07-17T23:00,78.8,31,45.7,0,0,9.6,15.4
2022-07-18T00:00,77.1,33,46,0,0,8.1,15.2
2022-07-18T01:00,75.2,36,46.1,0,0,6.3,13.2
2022-07-18T02:00,73.7,38,46.3,0,0,6.9,11.4
2022-07-18T03:00,73,39,46.5,0,0,7.4,12.3
2022-07-18T04:00,71.8,40,46.5,0,0,6.3,12.1
2022-07-18T05:00,70.8,44,47.9,0,0,3.3,11
2022-07-18T06:00,72.7,42,48.4,0,0,5.1,8.3
2022-07-18T07:00,77.3,37,49.2,0,0,3.3,8.7
2022-07-18T08:00,84.5,28,48.2,0,0,5.6,11.6
2022-07-18T09:00,90,22,46.4,0,0,2.2,13.2
2022-07-18T10:00,92.8,20,45.3,0,0,3.6,12.1
2022-07-18T11:00,94.6,19,45.5,0,0,9.2,18.8
2022-07-18T12:00,95.4,15,41,0,0,2.7,19.9
2022-07-18T13:00,97.7,14,40.9,0,0,8.8,17.7
2022-07-18T14:00,98.2,14,40.3,0,0,7.1,18.6
2022-07-18T15:00,94.6,17,43.3,0,0,15.6,25.9
2022-07-18T16:00,90.9,21,45.2,0,0,12.8,33.3
2022-07-18T17:00,89.6,24,47.9,0,0,14.9,22.8
2022-07-18T18:00,91.9,18,42.1,0,0,11.1,23.7
2022-07-18T19:00,88.5,23,46,0,0,7.5,18.6
2022-07-18T20:00,83.8,25,44.7,0,0,6.7,12.8
2022-07-18T21:00,79.9,31,46.6,0,0,10,15.9
2022-07-18T22:00,76.4,37,48,0,0,10.5,17.4
2022-07-18T23:00,74.6,38,47,0,0,9.9,17.2
2022-07-19T00:00,73.9,36,45.3,0,0,7.8,15.9
2022-07-19T01:00,72.5,38,45.4,0,0,4.4,12.5
2022-07-19T02:00,69.9,45,47.4,0,0,4.2,7.2
2022-07-19T03:00,69.9,45,47.8,0,0,5.4,6.5
2022-07-19T04:00,69.4,45,47.4,0,0,6.1,7.6
2022-07-19T05:00,70.8,43,47.3,0,0,6.6,7.6
2022-07-19T06:00,73.9,40,47.8,0,0,7,11.2
2022-07-19T07:00,78.9,36,49.4,0,0,2.5,11
2022-07-19T08:00,86.1,27,48.1,0,0,3.7,9.8
2022-07-19T09:00,89,23,46.6,0,0,2.6,10.5
2022-07-19T10:00,91.3,22,47,0,0,3.2,14.1
2022-07-19T11:00,92.8,20,45.9,0,0,6.4,15.2
2022-07-19T12:00,92.2,19,43.5,0,0,9.1,24.6
2022-07-19T13:00,94.6,18,43.9,0,0,3.4,19.5
2022-07-19T14:00,93.9,18,43.7,0,0,8.7,17.4
2022-07-19T15:00,89.1,25,49.1,0,0,18.1,32.2
2022-07-19T16:00,90.8,20,44.7,0,0,5,31.8
2022-07-19T17:00,85.7,30,50.5,0,0,5.9,11.6
2022-07-19T18:00,87.3,28,50.6,0,0,7.2,12.3
2022-07-19T19:00,83.4,35,52.6,0,0,8.2,15.9
2022-07-19T20:00,80.5,42,55.4,0,0,7.5,13.4
2022-07-19T21:00,77.6,49,57,0,0,7.7,12.8
2022-07-19T22:00,75.9,50,55.9,0,0,7.9,13.6
2022-07-19T23:00,75.2,45,52.2,0,0,3.8,12.8
2022-07-20T00:00,73.7,41,48.8,0,0,4.4,6.5
2022-07-20T01:00,72.9,39,46.1,0,0,4.2,8.9
2022-07-20T02:00,72.2,39,45.9,0,0,6.1,9.8
2022-07-20T03:00,71.9,39,45.8,0,0,8.2,13.6
2022-07-20T04:00,70.9,39,44.9,0,0,8,13.9
2022-07-20T05:00,67.6,53,49.6,0,0,4,13.2
2022-07-20T06:00,69,50,49.7,0,0,3.4,6.9
2022-07-20T07:00,73.3,42,49,0,0,0.5,6.9
2022-07-20T08:00,77,34,46.7,0,0,3.5,10.1
2022-07-20T09:00,81.3,28,45.2,0,0,4.9,13
2022-07-20T10:00,86.5,24,45.3,0,0,5.7,14.8
2022-07-20T11:00,88.5,23,46,0,0,3.6,15
2022-07-20T12:00,89.7,23,46.8,0,0,5.5,17.4
2022-07-20T13:00,91.8,19,43.3,0,0,4.8,16.3
2022-07-20T14:00,86.7,28,49.4,0.004,0,16.4,29.5
2022-07-20T15:00,87.1,24,46.1,0,0,2.6,31.3
2022-07-20T16:00,78.8,46,56.4,0.039,0,10.7,18.8
2022-07-20T17:00,76.5,46,54.1,0,0,10.8,21.3
2022-07-20T18:00,77.6,47,56,0.004,0,14.1,24.4
2022-07-20T19:00,78.4,44,54.6,0,0,12.1,24.2
2022-07-20T20:00,77,44,53.7,0,0,10.6,19.9
2022-07-20T21:00,74.9,48,53.7,0,0,7.9,16.8
2022-07-20T22:00,73.3,52,54.5,0,0,5.4,12.5
2022-07-20T23:00,71.3,50,51.7,0,0,5.5,9.2
2022-07-21T00:00,68.5,51,49.8,0,0,4.4,9.2
2022-07-21T01:00,66.6,53,48.7,0,0,3.6,7.4
2022-07-21T02:00,65.4,52,47.5,0,0,4,6
2022-07-21T03:00,64.6,48,44.6,0,0,4.8,6.5
2022-07-21T04:00,64.3,48,44.2,0,0,3.9,6.9
2022-07-21T05:00,62.7,44,40.5,0,0,3.4,5.8
2022-07-21T06:00,65,40,40.3,0,0,3.7,6.9
2022-07-21T07:00,71.7,34,42.2,0,0,2.7,8.1
2022-07-21T08:00,79.4,25,40.7,0,0,3.8,10.3
2022-07-21T09:00,86.8,18,38.3,0,0,3.8,11.2
2022-07-21T10:00,90.9,12,31.7,0,0,2.3,11.6
2022-07-21T11:00,91.8,13,34.4,0,0,10.1,20.8
2022-07-21T12:00,94,12,32.9,0,0,7.5,21.3
2022-07-21T13:00,94.9,11,33,0,0,3.3,17.9
2022-07-21T14:00,94.9,12,33.4,0,0,4.8,13.2
2022-07-21T15:00,95.8,12,34.7,0,0,7.3,16.6
2022-07-21T16:00,92.5,16,39.9,0,0,13.5,23.9
2022-07-21T17:00,91.9,15,38.2,0,0,2.4,26.4
2022-07-21T18:00,91,16,37.9,0,0,9,13.4
2022-07-21T19:00,84.5,23,42.4,0,0,9,20.8
2022-07-21T20:00,79.1,28,42.9,0,0,2.5,13.6
2022-07-21T21:00,78,30,43.8,0,0,8.2,13.4
2022-07-21T22:00,75.4,35,46,0,0,6.8,13
2022-07-21T23:00,73,37,45.1,0,0,9.2,15
2022-07-22T00:00,72.3,31,40.4,0,0,9.4,15.7
2022-07-22T01:00,71.4,29,37.4,0,0,8.2,15.2
2022-07-22T02:00,69.6,29,35.7,0,0,5.5,13.6
2022-07-22T03:00,66.1,33,36,0,0,3.8,11
2022-07-22T04:00,64.7,34,35.4,0,0,3.7,6.3
2022-07-22T05:00,66.8,32,36.3,0,0,2.9,6
2022-07-22T06:00,67.1,33,37.3,0,0,4.5,6.5
2022-07-22T07:00,73.9,27,37.9,0,0,4.9,10.5
2022-07-22T08:00,80.2,24,40.2,0,0,1.2,10.5
2022-07-22T09:00,84,23,42.5,0,0,1.3,8.5
2022-07-22T10:00,87.9,19,40.3,0,0,2.5,10.5
2022-07-22T11:00,91.6,15,37.8,0,0,2.1,10.7
2022-07-22T12:00,93.9,12,34.3,0,0,1.6,10.5
2022-07-22T13:00,96.3,11,33.6,0,0,1.1,10.3
2022-07-22T14:00,96.7,11,33.4,0,0,0.7,10.3
2022-07-22T15:00,97.8,11,34.3,0,0,2.2,10.5
2022-07-22T16:00,97.3,11,34.3,0,0,5.5,13.2
2022-07-22T17:00,89.6,19,41.8,0,0,5.9,14.3
2022-07-22T18:00,90.1,18,41.5,0,0,11.7,17
2022-07-22T19:00,83.1,26,44.9,0,0,7.3,27.7
2022-07-22T20:00,80.4,30,46.5,0,0,7.9,12.1
2022-07-22T21:00,77.3,37,48.7,0,0,6.6,13.2
2022-07-22T22:00,75.6,40,49.5,0,0,6.8,11.2
2022-07-22T23:00,74.6,40,48.9,0,0,5.9,11.2
2022-07-23T00:00,73.7,38,46.2,0,0,7.1,11.2
2022-07-23T01:00,72.1,38,45.2,0,0,6.8,11.9
2022-07-23T02:00,71.9,37,44.5,0,0,5.6,11
2022-07-23T03:00,70.3,38,43.8,0,0,6.8,8.9
2022-07-23T04:00,72.8,34,42.9,0,0,4.3,8.3
2022-07-23T05:00,68.7,44,46.2,0,0,5.2,5.1
2022-07-23T06:00,73.6,37,45.7,0,0,6.3,10.1
2022-07-23T07:00,78.9,31,45.4,0,0,2.8,9.8
2022-07-23T08:00,83.7,26,45.1,0,0,3.7,10.3
2022-07-23T09:00,89.8,19,42.7,0,0,3.4,10.5
2022-07-23T10:00,94,15,39.4,0,0,6.7,15.4
2022-07-23T11:00,95.1,14,39,0,0,8,17.7
2022-07-23T12:00,98.3,13,38.1,0,0,6.6,18.1
2022-07-23T13:00,89.2,24,48,0,0,18.4,32.7
2022-07-23T14:00,93,16,40.3,0,0,7.1,32.7
2022-07-23T15:00,94.8,16,41.1,0,0,13.4,19.7
2022-07-23T16:00,83.8,30,49.4,0,0,6,32.4
2022-07-23T17:00,75.8,52,56.8,0,0,8.6,23.7
2022-07-23T18:00,76.9,45,53.8,0.004,0,4.3,18.6
2022-07-23T19:00,76.2,45,53.1,0,0,9.8,16.3
2022-07-23T20:00,73.7,56,56.8,0,0,4.5,18.8
2022-07-23T21:00,72,61,57.7,0,0,8.5,15
2022-07-23T22:00,69.7,65,57.6,0,0,4.3,14.8
2022-07-23T23:00,69.3,65,57.1,0,0,5.8,9.4
2022-07-24T00:00,68.5,69,57.8,0,0,5,9.6
2022-07-24T01:00,67.4,73,58.6,0,0,5.4,8.7
2022-07-24T02:00,66.7,74,58.3,0,0,3.6,8.7
2022-07-24T03:00,65.7,77,58.2,0,0,3.6,5.6
2022-07-24T04:00,65.2,76,57.5,0,0,2.1,4.7
2022-07-24T05:00,63.8,73,55.1,0,0,2.8,3.4
2022-07-24T06:00,66.1,72,56.9,0,0,7.7,11.9
2022-07-24T07:00,68.5,71,58.6,0,0,10.8,19.2
2022-07-24T08:00,72,61,57.9,0,0,8.8,19.5
2022-07-24T09:00,75.1,54,57.5,0,0,7.8,18.3
2022-07-24T10:00,78.5,47,56.5,0,0,6.1,17.2
2022-07-24T11:00,82.3,39,54.8,0,0,6.7,16.3
2022-07-24T12:00,83,37,54,0.004,0,8.2,18.3
2022-07-24T13:00,86.1,33,53.4,0,0,10.7,21.9
2022-07-24T14:00,80.6,43,56.3,0.043,0,9.2,22.4
2022-07-24T15:00,82.6,37,53.8,0.012,0,2.1,18.8
2022-07-24T16:00,78.4,46,56.1,0.008,0,4.4,12.3
2022-07-24T17:00,71,65,58.7,0,0,8,11.9
2022-07-24T18:00,71,62,57.5,0.012,0,8.1,14.5
2022-07-24T19:00,68.6,69,57.9,0.016,0,3.5,15
2022-07-24T20:00,68.3,68,57.1,0,0,3.3,7.6
2022-07-24T21:00,67.8,67,56.7,0,0,1.3,6.5
2022-07-24T22:00,66.1,75,57.8,0,0,1.8,3.6
2022-07-24T23:00,65.7,80,59.4,0,0,2.8,4.3
2022-07-25T00:00,64.4,86,60.1,0,0,4.9,7.6
2022-07-25T01:00,63.9,87,60,0,0,3,8.1
2022-07-25T02:00,63.6,89,60.4,0,0,1,4.9
2022-07-25T03:00,62.2,94,60.4,0,0,2.2,3.4
2022-07-25T04:00,61.6,95,60.2,0,0,2.6,6.3
2022-07-25T05:00,62.1,84,57.1,0,0,5,5.8
2022-07-25T06:00,64.5,71,54.9,0,0,4.5,8.7
2022-07-25T07:00,68.9,60,54.3,0,0,2.8,8.7
2022-07-25T08:00,72.1,57,55.9,0,0,4.5,11.6
2022-07-25T09:00,75.7,51,56.4,0,0,3.7,11.6
2022-07-25T10:00,80.2,40,53.9,0,0,4.7,13
2022-07-25T11:00,83.2,31,49.1,0,0,3.6,13.2
2022-07-25T12:00,85.7,24,45.2,0,0,4.2,12.3
2022-07-25T13:00,87.9,22,44.7,0,0,6.9,16.1
2022-07-25T14:00,88.4,21,44.1,0,0,7.9,17
2022-07-25T15:00,88,22,43.9,0,0,9.7,18.8
2022-07-25T16:00,88.3,21,43.5,0,0,9.3,19.2
2022-07-25T17:00,89.7,20,42.7,0,0,7.5,18.3
2022-07-25T18:00,80.6,44,56.8,0,0,17.7,30.4
2022-07-25T19:00,78.5,41,53.1,0,0,11.6,29.1
2022-07-25T20:00,75.7,46,53.8,0,0,10.4,18.8
2022-07-25T21:00,74.6,48,53.8,0,0,11.2,18.1
2022-07-25T22:00,71.9,54,54.2,0,0,10.1,17.7
2022-07-25T23:00,70.3,56,53.8,0,0,7.9,16.3
2022-07-26T00:00,68.5,57,52.6,0,0,5.4,12.8
2022-07-26T01:00,67.2,59,52.3,0,0,5.4,8.7
2022-07-26T02:00,66.4,58,51.3,0,0,5.2,8.5
2022-07-26T03:00,65.5,53,48.1,0,0,3.6,8.3
2022-07-26T04:00,64.9,44,42.3,0,0,3.8,6
2022-07-26T05:00,66.1,54,48.9,0,0,2.6,6.3
2022-07-26T06:00,67.1,45,45.3,0,0,5.2,7.2
2022-07-26T07:00,72.3,36,44.2,0,0,2.2,8.7
2022-07-26T08:00,74.8,42,50.1,0,0,9.6,18.1
